Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Previous Purchases,Payment Method,Sale Applied
51,Female,Backpack,Accessories,102.43186422678475,California,L,Green,Fall,3.3,No,Standard,39,PayPal,No
26,Female,Sunglasses,Accessories,78.09866143294482,Connecticut,L,Brown,Winter,3.9,No,Store Pickup,24,Credit Card,No
22,Female,Belt,Accessories,76.36803261566877,Idaho,S,Cyan,Winter,3.6,No,Express,49,Bank Transfer,No
49,Female,Jacket,Outerwear,63.50528234495099,North Dakota,M,Beige,Fall,2.8,No,Store Pickup,7,Venmo,No
58,Female,Skirt,Clothing,61.85445510233719,Michigan,L,Teal,Summer,4.3,No,Free Shipping,13,Venmo,No
70,Female,Belt,Accessories,-3.3866099309339823,Missouri,S,Gray,Spring,3.5,No,Free Shipping,2,Cash,No
32,Female,Boots,Footwear,74.05029316259211,California,M,Indigo,Winter,4.2,No,Express,4,Debit Card,No
62,Female,Jeans,Clothing,77.04657592845604,Delaware,L,Magenta,Spring,4.6,No,Express,17,Debit Card,No
52,Female,Shoes,Footwear,58.637137981782175,Alabama,XL,Red,Fall,2.6,No,Free Shipping,43,PayPal,No
23,Female,Sweater,Clothing,26.339340089520213,New Hampshire,L,Turquoise,Spring,3.4,No,Next Day Air,6,PayPal,No
26,Female,Jewelry,Accessories,134.3612384511565,New York,L,Peach,Spring,3.1,No,Standard,46,PayPal,No
58,Female,Shirt,Clothing,78.50310988069566,Oregon,L,White,Winter,3.6,No,Free Shipping,7,Debit Card,No
26,Female,Boots,Footwear,66.06080171704717,Massachusetts,L,Maroon,Winter,4.2,No,Next Day Air,34,Debit Card,No
54,Female,Shorts,Clothing,94.68048908706297,Utah,XL,Beige,Winter,3.6,No,Standard,21,PayPal,No
66,Female,Handbag,Accessories,41.02942763851101,New Hampshire,M,Blue,Summer,3.6,No,Express,13,Venmo,No
60,Female,Sweater,Clothing,112.01063316947744,Illinois,S,Red,Spring,3.0,No,Store Pickup,33,Debit Card,No
32,Female,Belt,Accessories,97.80719739696094,Alaska,M,Blue,Spring,2.5,No,2-Day Shipping,24,Bank Transfer,No
48,Female,Belt,Accessories,-8.341394071743046,Wyoming,M,Maroon,Fall,4.0,No,Store Pickup,4,Bank Transfer,No
69,Female,Hoodie,Clothing,19.65627076585995,Colorado,L,Yellow,Spring,4.1,No,Next Day Air,5,Cash,No
64,Female,Sneakers,Footwear,40.28308495614505,Vermont,L,Pink,Winter,4.9,No,Next Day Air,11,Credit Card,No
56,Female,T-shirt,Clothing,105.1999796633111,Utah,M,Maroon,Spring,4.0,No,Next Day Air,20,Bank Transfer,No
22,Female,Pants,Clothing,18.868230222002083,Illinois,S,Purple,Summer,3.5,No,Store Pickup,28,PayPal,No
46,Female,Scarf,Accessories,61.379415795873264,Idaho,S,Indigo,Spring,3.2,No,Store Pickup,43,PayPal,No
24,Female,Sweater,Clothing,10.977962719227506,Nevada,L,Gray,Winter,2.8,No,Store Pickup,10,Venmo,No
47,Female,Handbag,Accessories,75.87175873010321,Utah,M,Lavender,Summer,3.5,No,Next Day Air,26,Venmo,No
62,Female,Shirt,Clothing,47.640415492256906,North Carolina,M,Charcoal,Spring,3.1,No,Free Shipping,29,Bank Transfer,No
34,Female,Dress,Clothing,79.19424590968336,Arkansas,M,Teal,Spring,3.3,No,Store Pickup,35,Bank Transfer,No
50,Female,Sandals,Footwear,19.110825711159944,North Carolina,L,Blue,Fall,4.6,No,Free Shipping,23,Cash,No
29,Female,Shirt,Clothing,44.392199440482365,Texas,M,Peach,Summer,4.9,No,Store Pickup,15,Bank Transfer,No
68,Female,Dress,Clothing,63.72234078820468,Nevada,L,Orange,Winter,3.4,No,2-Day Shipping,46,Credit Card,No
52,Female,Sunglasses,Accessories,79.58929863315502,Utah,L,Silver,Fall,3.5,No,Next Day Air,14,Bank Transfer,No
29,Female,Socks,Clothing,83.83449328117703,Pennsylvania,L,Red,Summer,4.8,No,Store Pickup,17,Cash,No
22,Female,Sandals,Footwear,70.67088606023775,Georgia,M,Gray,Summer,2.7,No,Store Pickup,9,Cash,No
62,Female,Hat,Accessories,50.40965506273118,Minnesota,S,Beige,Fall,3.4,No,Standard,13,Venmo,No
69,Female,Shirt,Clothing,74.59714570590265,Kansas,L,White,Winter,3.5,No,Next Day Air,20,Bank Transfer,No
48,Female,Shoes,Footwear,18.86214864025302,Delaware,M,Silver,Fall,3.7,No,Free Shipping,39,Bank Transfer,No
66,Female,Pants,Clothing,81.11111318041424,New Mexico,L,Cyan,Summer,3.3,No,Next Day Air,50,Bank Transfer,No
42,Female,Shirt,Clothing,130.9896178864784,Michigan,S,Maroon,Fall,2.9,No,Free Shipping,21,Bank Transfer,No
50,Female,Hat,Accessories,106.41221119958372,Vermont,L,Purple,Winter,3.9,No,Express,3,Bank Transfer,No
32,Female,Jewelry,Accessories,67.40795060385182,Idaho,S,Brown,Summer,2.7,No,Express,9,PayPal,No
51,Female,Jacket,Outerwear,92.22834634546206,South Dakota,M,Green,Summer,4.3,No,Standard,29,Cash,No
27,Female,Shirt,Clothing,11.137169124827048,Illinois,S,Peach,Winter,3.0,No,2-Day Shipping,42,Bank Transfer,No
43,Female,Pants,Clothing,67.44780622351351,Georgia,S,Turquoise,Summer,5.0,No,2-Day Shipping,41,Debit Card,No
48,Female,Skirt,Clothing,42.012068257250775,Oregon,M,Olive,Fall,2.7,No,Express,17,Debit Card,No
62,Female,Sandals,Footwear,19.60367320935672,Alabama,M,Yellow,Winter,4.7,No,Next Day Air,20,PayPal,No
65,Female,Blouse,Clothing,7.764323121752724,Hawaii,L,Gray,Winter,4.6,No,Standard,18,Credit Card,No
50,Female,Socks,Clothing,63.33722206512466,Oregon,M,Purple,Fall,3.2,No,2-Day Shipping,7,PayPal,No
60,Female,Jacket,Outerwear,85.98280505718347,Illinois,M,Gray,Winter,4.3,No,Free Shipping,47,Bank Transfer,No
19,Female,Handbag,Accessories,21.81046129162389,Texas,L,Lavender,Fall,4.6,No,Next Day Air,2,Bank Transfer,No
21,Female,Belt,Accessories,88.77957458704367,Kansas,XL,Indigo,Spring,4.9,No,Free Shipping,25,Debit Card,No
19,Female,Blouse,Clothing,102.02947217881024,Texas,S,Green,Fall,3.8,No,Express,26,Venmo,No
46,Female,Shirt,Clothing,89.11461736042962,Nebraska,L,Green,Summer,2.6,No,Express,2,Debit Card,No
21,Female,Handbag,Accessories,40.88416999683274,Arkansas,M,Olive,Spring,4.7,No,Store Pickup,45,Venmo,No
26,Female,Scarf,Accessories,73.97414252833127,South Dakota,M,Charcoal,Fall,4.1,No,Free Shipping,9,Bank Transfer,No
50,Female,Coat,Outerwear,99.1081422617659,Montana,L,Gray,Spring,3.7,No,Store Pickup,1,Venmo,No
43,Female,Hoodie,Clothing,40.32877032306926,Florida,M,Olive,Fall,3.0,No,Free Shipping,4,PayPal,No
61,Female,Shorts,Clothing,84.75666165690359,Virginia,L,Blue,Summer,4.7,No,Standard,31,Debit Card,No
63,Female,Sandals,Footwear,88.82415330823993,Louisiana,XL,Silver,Winter,4.7,No,2-Day Shipping,21,Credit Card,No
46,Female,Shirt,Clothing,68.83941240506027,Louisiana,M,Magenta,Fall,4.0,No,Store Pickup,32,Debit Card,No
63,Female,Hoodie,Clothing,35.212055986735315,Louisiana,L,Black,Fall,2.6,No,Standard,16,Venmo,No
23,Female,Socks,Clothing,59.79306303449343,Georgia,M,Pink,Fall,3.0,No,Express,34,Credit Card,No
57,Female,Handbag,Accessories,38.812878249854144,Iowa,XL,Red,Fall,3.3,No,Next Day Air,40,Venmo,No
57,Female,Jewelry,Accessories,77.36604649705339,California,M,Peach,Summer,3.4,No,Standard,4,Cash,No
33,Female,Coat,Outerwear,27.453610486586825,Oregon,L,Lavender,Spring,4.0,No,Standard,3,Cash,No
57,Female,Sunglasses,Accessories,67.7701371087564,Maine,L,Lavender,Winter,2.6,No,Store Pickup,28,Bank Transfer,No
55,Female,Gloves,Accessories,92.21531691557102,Louisiana,M,Beige,Winter,3.4,No,Free Shipping,43,Credit Card,No
65,Female,Jacket,Outerwear,31.248587100410376,Arkansas,S,Indigo,Fall,4.4,No,Standard,20,Cash,No
60,Female,Sandals,Footwear,-14.624026068898509,Maryland,S,Cyan,Summer,4.7,No,Express,40,Venmo,No
52,Female,Pants,Clothing,49.89876454906472,Vermont,M,Yellow,Summer,4.5,No,Store Pickup,34,Venmo,No
34,Female,Jacket,Outerwear,59.82651264541237,North Dakota,M,Peach,Fall,2.9,No,Store Pickup,11,Bank Transfer,No
33,Female,Sweater,Clothing,105.86004260894752,Michigan,M,Yellow,Summer,4.2,No,Express,26,Cash,No
58,Female,T-shirt,Clothing,87.03099541148086,Arkansas,M,Orange,Spring,4.1,No,Next Day Air,29,Cash,No
35,Female,Boots,Footwear,45.57675084879399,Kentucky,L,Gray,Spring,4.4,No,Store Pickup,47,Bank Transfer,No
68,Female,Shoes,Footwear,94.46943798070456,Indiana,L,Yellow,Spring,4.7,No,Free Shipping,48,Venmo,No
58,Female,Skirt,Clothing,26.647178182024128,Minnesota,M,Gray,Fall,3.1,No,Next Day Air,29,Cash,No
34,Female,Coat,Outerwear,60.93541550432988,Louisiana,M,Turquoise,Spring,2.7,No,2-Day Shipping,14,Bank Transfer,No
47,Female,Blouse,Clothing,52.45545159297009,Kentucky,L,Gray,Fall,4.6,No,Next Day Air,40,Cash,No
35,Female,Sunglasses,Accessories,83.01811399517462,Georgia,M,Olive,Winter,4.4,No,Next Day Air,4,Venmo,No
34,Female,Gloves,Accessories,31.94358688432077,Alaska,XL,Peach,Summer,4.6,No,Free Shipping,37,Bank Transfer,No
36,Female,Sunglasses,Accessories,38.64525901268311,Mississippi,S,Peach,Winter,4.9,No,Express,47,Credit Card,No
23,Female,Sneakers,Footwear,30.40088374736404,Kansas,L,Magenta,Winter,4.0,No,2-Day Shipping,1,Venmo,No
68,Female,Hoodie,Clothing,7.847482103559479,Arizona,M,Purple,Summer,2.9,No,Store Pickup,26,Cash,No
23,Female,Boots,Footwear,55.756522716479125,Maine,L,Beige,Spring,2.6,No,Free Shipping,12,Debit Card,No
57,Female,Handbag,Accessories,26.78669262885341,Texas,XL,Purple,Spring,4.6,No,Standard,16,PayPal,No
21,Female,Shirt,Clothing,65.06715545369583,Virginia,S,Yellow,Winter,4.9,No,Free Shipping,19,PayPal,No
45,Female,Sweater,Clothing,115.83967390904256,North Dakota,M,Pink,Winter,4.3,No,Express,21,Credit Card,No
37,Female,Shorts,Clothing,27.61585599105108,West Virginia,L,Purple,Fall,4.3,No,Free Shipping,15,Venmo,No
18,Female,Belt,Accessories,-18.13976438643283,North Carolina,M,Lavender,Winter,4.6,No,Free Shipping,9,Venmo,No
55,Female,Blouse,Clothing,17.50355886756388,Georgia,M,Peach,Spring,2.6,No,Express,7,Bank Transfer,No
52,Female,T-shirt,Clothing,43.22912358312056,New Mexico,L,Orange,Fall,3.1,No,2-Day Shipping,47,Bank Transfer,No
49,Female,Belt,Accessories,57.37448369078109,North Carolina,M,Red,Fall,3.1,No,Store Pickup,17,PayPal,No
56,Female,Socks,Clothing,63.25146723554855,Alabama,L,Red,Fall,3.1,No,Next Day Air,46,Venmo,No
27,Female,Belt,Accessories,57.1881694366594,Connecticut,M,Gold,Winter,4.4,No,Standard,32,Cash,No
22,Female,Handbag,Accessories,116.57281656496464,Montana,M,Brown,Fall,4.3,No,Free Shipping,34,Cash,No
18,Female,Shirt,Clothing,56.2636894772996,Montana,M,Black,Winter,3.1,No,2-Day Shipping,18,Cash,No
21,Female,Belt,Accessories,21.869932235685205,Maine,L,Red,Fall,3.1,No,Store Pickup,5,Debit Card,No
30,Female,Jewelry,Accessories,86.11808390341406,Mississippi,M,Gray,Winter,4.9,No,2-Day Shipping,44,Credit Card,No
62,Female,Hat,Accessories,79.81819379562016,Louisiana,L,Pink,Winter,2.9,No,Store Pickup,4,Bank Transfer,No
28,Female,Backpack,Accessories,73.1079926167371,Nebraska,XL,Turquoise,Fall,3.8,No,Next Day Air,37,Cash,No
66,Female,Dress,Clothing,53.91274663534031,Massachusetts,S,Charcoal,Winter,4.2,No,2-Day Shipping,43,Cash,No
66,Female,Shoes,Footwear,49.96342386496562,Wisconsin,L,Blue,Winter,3.9,No,Standard,28,Bank Transfer,No
49,Female,Pants,Clothing,58.201525868811096,Nebraska,XL,Turquoise,Summer,2.8,No,Express,36,Cash,No
40,Female,Dress,Clothing,35.16106979840264,Arizona,L,Silver,Winter,2.6,No,Standard,16,Credit Card,No
49,Female,Jacket,Outerwear,90.0675265997022,Hawaii,M,Lavender,Spring,3.0,No,Store Pickup,38,Bank Transfer,No
19,Female,Shirt,Clothing,71.68066144105282,Georgia,M,Gold,Winter,2.7,No,Next Day Air,37,Bank Transfer,No
24,Female,Dress,Clothing,59.08507878606438,Oregon,M,Blue,Fall,2.8,No,2-Day Shipping,9,Cash,No
31,Female,Jeans,Clothing,36.16492383369937,Montana,M,Orange,Spring,2.9,No,2-Day Shipping,14,PayPal,No
35,Female,T-shirt,Clothing,32.6573616010683,Georgia,M,White,Fall,3.8,No,Free Shipping,3,Venmo,No
65,Female,Sunglasses,Accessories,56.52055827686951,Rhode Island,XL,Charcoal,Spring,4.4,No,Express,10,Credit Card,No
68,Female,Jewelry,Accessories,5.955659621465504,Tennessee,M,Maroon,Spring,3.1,No,Express,26,Bank Transfer,No
57,Female,Socks,Clothing,36.9512952529393,Missouri,M,Olive,Fall,3.7,No,Standard,30,Debit Card,No
69,Female,Skirt,Clothing,16.66429618768646,Washington,L,Teal,Summer,4.9,No,Next Day Air,32,PayPal,No
45,Female,Pants,Clothing,41.97195706228727,Oklahoma,L,Orange,Winter,3.8,No,Store Pickup,35,PayPal,No
35,Female,Socks,Clothing,61.50624916955958,Connecticut,M,Maroon,Fall,3.4,No,Store Pickup,26,Debit Card,No
36,Female,Sandals,Footwear,47.31256176887913,Arkansas,XL,Turquoise,Spring,4.6,No,2-Day Shipping,39,Credit Card,No
55,Female,Belt,Accessories,71.5684422405607,Missouri,L,Beige,Fall,3.2,No,Standard,31,Credit Card,No
66,Female,Sandals,Footwear,44.44285091867872,Washington,L,Beige,Spring,2.7,No,Free Shipping,28,Credit Card,No
57,Female,Shorts,Clothing,65.92660342939261,Idaho,M,Olive,Spring,4.3,No,Free Shipping,12,Debit Card,No
18,Female,Handbag,Accessories,81.38421551344885,Montana,L,Turquoise,Fall,3.8,No,Standard,46,PayPal,No
31,Female,Jacket,Outerwear,35.39601741765075,Montana,M,Charcoal,Summer,4.4,No,Free Shipping,27,PayPal,No
50,Female,Sunglasses,Accessories,123.6114980807808,Georgia,L,Green,Fall,3.6,No,Free Shipping,4,Credit Card,No
50,Female,Sneakers,Footwear,32.064227071473766,Mississippi,M,Green,Winter,3.5,No,Standard,14,Cash,No
61,Female,Sweater,Clothing,70.87395378778221,Hawaii,L,Green,Spring,4.2,No,2-Day Shipping,30,Venmo,No
52,Female,Skirt,Clothing,88.85907740217539,Ohio,L,Gold,Fall,4.7,No,Express,6,PayPal,No
38,Female,Jewelry,Accessories,129.59240403432176,Virginia,S,Cyan,Winter,4.8,No,Store Pickup,43,Venmo,No
67,Female,Blouse,Clothing,63.80626814741005,Texas,L,Indigo,Winter,3.2,No,Free Shipping,28,Debit Card,No
42,Female,Blouse,Clothing,73.24644319160325,Vermont,M,Lavender,Winter,3.5,No,Standard,39,Bank Transfer,No
25,Female,Boots,Footwear,132.63303673077684,Kansas,M,Beige,Summer,4.2,No,Store Pickup,30,PayPal,No
41,Female,Jeans,Clothing,65.64716646132607,California,S,Purple,Fall,3.4,No,Free Shipping,5,Credit Card,No
62,Female,Hoodie,Clothing,37.2991950493528,Mississippi,XL,Maroon,Winter,4.7,No,Store Pickup,42,Credit Card,No
19,Female,Sweater,Clothing,38.399799321844725,Iowa,S,Maroon,Fall,3.0,No,Free Shipping,20,Cash,No
63,Female,Gloves,Accessories,113.25424057722662,Virginia,L,Teal,Winter,4.0,No,Express,35,Credit Card,No
43,Female,Sneakers,Footwear,14.336995838828322,Maryland,L,Gold,Summer,4.6,No,Standard,10,Credit Card,No
68,Female,Sunglasses,Accessories,50.553618941241545,Missouri,S,Red,Spring,4.9,No,Next Day Air,36,Credit Card,No
24,Female,Belt,Accessories,67.74626374077921,Wisconsin,L,Maroon,Winter,2.8,No,Express,21,Debit Card,No
27,Female,Sweater,Clothing,74.70351073659828,Maine,M,Teal,Spring,3.2,No,Free Shipping,29,Credit Card,No
61,Female,Gloves,Accessories,102.50889728368344,Pennsylvania,L,Peach,Winter,2.8,No,Free Shipping,39,Debit Card,No
59,Female,Handbag,Accessories,44.44579711601708,Maine,XL,Pink,Winter,4.2,No,Express,16,PayPal,No
67,Female,Socks,Clothing,49.57731626626786,Missouri,L,Black,Spring,4.8,No,Free Shipping,32,Credit Card,No
46,Female,Pants,Clothing,18.95367238522406,Vermont,S,Indigo,Fall,2.8,No,2-Day Shipping,34,Cash,No
65,Female,Scarf,Accessories,23.460097230829373,Wisconsin,L,Green,Fall,4.5,No,Standard,38,Venmo,No
63,Female,Coat,Outerwear,13.54681109458352,New Jersey,L,Teal,Spring,4.1,No,Express,14,Venmo,No
57,Female,Jacket,Outerwear,108.6038362372522,New Mexico,XL,Lavender,Fall,4.3,No,Free Shipping,23,Debit Card,No
40,Female,Hoodie,Clothing,42.00797176790127,Colorado,XL,Magenta,Fall,4.4,No,2-Day Shipping,50,Bank Transfer,No
36,Female,Boots,Footwear,61.02450638637016,California,M,Brown,Winter,3.0,No,Free Shipping,49,PayPal,No
67,Female,Socks,Clothing,52.66987333779856,Arizona,XL,Beige,Summer,2.7,No,Next Day Air,14,PayPal,No
61,Female,Jewelry,Accessories,6.439182652472386,Indiana,L,Indigo,Winter,3.3,No,2-Day Shipping,42,PayPal,No
64,Female,Shoes,Footwear,64.34448223102274,Arkansas,L,Peach,Fall,4.3,No,Standard,39,Debit Card,No
30,Female,Socks,Clothing,97.46477243424516,Nevada,M,Magenta,Summer,2.9,No,Express,43,Venmo,No
53,Female,Pants,Clothing,79.71243994491493,Rhode Island,L,Turquoise,Winter,4.9,No,Standard,12,Cash,No
27,Female,Sneakers,Footwear,57.6359781754212,Wyoming,M,Indigo,Winter,3.6,No,2-Day Shipping,21,Debit Card,No
27,Female,Sunglasses,Accessories,22.867535846444525,Texas,M,Brown,Winter,3.3,No,Standard,33,Credit Card,No
53,Female,Skirt,Clothing,67.51103727474697,Washington,M,Yellow,Spring,3.1,No,Free Shipping,6,Debit Card,No
34,Female,Coat,Outerwear,75.29393078636096,Rhode Island,M,Magenta,Summer,2.7,No,Free Shipping,10,PayPal,No
39,Female,Hoodie,Clothing,99.42958647514686,Illinois,S,Olive,Winter,3.4,No,Next Day Air,18,Cash,No
44,Female,Sunglasses,Accessories,36.99718520795709,Oregon,M,Silver,Fall,3.4,No,Express,46,Venmo,No
37,Female,Skirt,Clothing,49.14990298674971,Florida,M,Teal,Fall,3.9,No,Express,49,PayPal,No
57,Female,Coat,Outerwear,67.41072287993427,Kansas,L,White,Summer,3.5,No,2-Day Shipping,39,Credit Card,No
38,Female,Handbag,Accessories,42.90405800167999,North Dakota,M,Blue,Fall,4.1,No,Free Shipping,16,Cash,No
21,Female,T-shirt,Clothing,81.67502047323002,New Hampshire,M,Yellow,Winter,3.2,No,Standard,28,Cash,No
45,Female,Sunglasses,Accessories,64.24253318198501,Texas,S,Maroon,Fall,4.6,No,Store Pickup,22,PayPal,No
68,Female,Shirt,Clothing,48.0629806774927,Montana,S,Gray,Spring,3.9,No,Standard,36,Venmo,No
37,Female,Hoodie,Clothing,104.99237810593334,Delaware,L,Indigo,Winter,2.7,No,Free Shipping,18,PayPal,No
53,Female,Blouse,Clothing,113.58698007810663,New Hampshire,M,Pink,Fall,3.0,No,Store Pickup,31,Credit Card,No
57,Female,Sneakers,Footwear,70.21960961244912,Minnesota,XL,Beige,Spring,3.3,No,Next Day Air,38,Bank Transfer,No
28,Female,Scarf,Accessories,60.64180908468219,Alaska,XL,White,Fall,2.7,No,Free Shipping,42,Debit Card,No
37,Female,Jewelry,Accessories,54.48384253777246,Connecticut,M,Yellow,Spring,4.6,No,2-Day Shipping,27,PayPal,No
54,Female,Pants,Clothing,45.58295162631123,Connecticut,M,Teal,Fall,2.7,No,Express,24,Cash,No
49,Female,Sneakers,Footwear,87.22838174279447,Kansas,M,Olive,Summer,2.5,No,Next Day Air,38,Debit Card,No
62,Female,Shoes,Footwear,71.39088857995067,Nevada,M,Maroon,Winter,4.4,No,Free Shipping,9,Credit Card,No
45,Female,T-shirt,Clothing,37.78959642442161,Massachusetts,M,White,Spring,4.0,No,Next Day Air,19,Bank Transfer,No
45,Female,Belt,Accessories,94.14887946390397,Indiana,M,Lavender,Fall,3.8,No,Express,11,Debit Card,No
49,Female,Jewelry,Accessories,70.90154663995415,Washington,M,Black,Winter,2.5,No,2-Day Shipping,16,Debit Card,No
27,Female,Belt,Accessories,71.69420949562166,Kansas,M,Green,Summer,4.0,No,Free Shipping,18,Venmo,No
63,Female,Belt,Accessories,102.7583107502131,South Carolina,L,Olive,Fall,4.1,No,Next Day Air,8,Cash,No
61,Female,T-shirt,Clothing,57.24998643814501,Vermont,M,Gray,Summer,2.8,No,Express,4,Cash,No
25,Female,Sneakers,Footwear,141.36806111333536,Wyoming,XL,Teal,Fall,3.4,No,2-Day Shipping,37,Cash,No
33,Female,Sunglasses,Accessories,-1.3719851775639071,Colorado,M,Charcoal,Fall,2.7,No,2-Day Shipping,30,Cash,No
56,Female,Sandals,Footwear,58.17457059767758,West Virginia,M,Violet,Fall,3.8,No,2-Day Shipping,37,Bank Transfer,No
50,Female,Handbag,Accessories,54.54396525207071,Connecticut,M,Lavender,Summer,4.4,No,Store Pickup,30,PayPal,No
45,Female,Socks,Clothing,89.43840309673351,Oregon,S,Beige,Fall,2.8,No,Express,17,Venmo,No
45,Female,Hoodie,Clothing,107.82614303398492,Idaho,L,Black,Summer,5.0,No,Store Pickup,11,Bank Transfer,No
65,Female,Sweater,Clothing,66.33687605780007,Arkansas,M,Black,Fall,4.7,No,Express,42,Credit Card,No
63,Female,Pants,Clothing,80.5799278491868,Kansas,M,Purple,Fall,3.2,No,Next Day Air,20,Cash,No
70,Female,Sneakers,Footwear,60.841970972034254,Michigan,M,Magenta,Summer,2.9,No,Store Pickup,37,Cash,No
53,Female,Gloves,Accessories,103.06495001142788,Arkansas,M,Teal,Summer,3.7,No,Express,12,PayPal,No
22,Female,T-shirt,Clothing,84.96316931981052,Pennsylvania,S,Teal,Summer,4.2,No,Free Shipping,41,Bank Transfer,No
26,Female,Backpack,Accessories,95.77320337286204,Virginia,M,Pink,Summer,3.4,No,Express,32,Credit Card,No
23,Female,Coat,Outerwear,111.162366501743,Minnesota,M,Teal,Spring,2.9,No,2-Day Shipping,15,Venmo,No
25,Female,Coat,Outerwear,27.352396804194218,Nevada,M,Gold,Winter,3.7,No,Standard,39,Venmo,No
69,Female,Sandals,Footwear,23.961788395965524,Montana,L,Brown,Spring,2.7,No,Store Pickup,48,Credit Card,No
36,Female,Backpack,Accessories,42.37863326677416,Nebraska,M,Brown,Fall,3.2,No,2-Day Shipping,8,Venmo,No
21,Female,Sweater,Clothing,16.75558472701898,Indiana,S,Magenta,Winter,4.9,No,Store Pickup,11,Bank Transfer,No
57,Female,Shorts,Clothing,63.73469240354662,New Jersey,M,Black,Fall,2.8,No,Next Day Air,36,Bank Transfer,No
60,Female,Sunglasses,Accessories,54.726708114119575,Wisconsin,L,Teal,Winter,4.7,No,Free Shipping,50,Venmo,No
44,Female,Shirt,Clothing,93.23779127375892,Minnesota,M,Brown,Fall,3.3,No,Express,39,Venmo,No
31,Female,Shoes,Footwear,51.92005494506548,New Jersey,M,Magenta,Spring,4.3,No,Express,11,Credit Card,No
57,Female,Hat,Accessories,76.90771250012467,Oklahoma,XL,Indigo,Fall,3.7,No,2-Day Shipping,5,Debit Card,No
39,Female,Scarf,Accessories,59.455136905348894,Wisconsin,M,Violet,Summer,4.5,No,2-Day Shipping,7,Credit Card,No
48,Female,Belt,Accessories,65.30833647383557,Rhode Island,L,Cyan,Winter,3.4,No,Store Pickup,50,Debit Card,No
42,Female,T-shirt,Clothing,73.82434872927499,Indiana,M,Violet,Spring,2.7,No,Standard,21,Cash,No
56,Female,Shorts,Clothing,50.43353845640522,Vermont,S,Black,Fall,4.4,No,Express,31,Debit Card,No
28,Female,Pants,Clothing,42.439842019635655,Maine,S,Charcoal,Winter,4.0,No,Express,39,Cash,No
40,Female,Sunglasses,Accessories,104.62891845051143,Alabama,M,White,Winter,3.2,No,Express,28,Credit Card,No
49,Female,Coat,Outerwear,86.92979075451541,Alabama,S,Gray,Winter,4.2,No,Next Day Air,33,Bank Transfer,No
37,Female,Hoodie,Clothing,40.68664724904736,Idaho,L,Pink,Winter,3.0,No,Store Pickup,42,Credit Card,No
22,Female,Dress,Clothing,79.54077819092599,Arkansas,M,Cyan,Fall,2.8,No,Free Shipping,5,Bank Transfer,No
27,Female,Blouse,Clothing,77.62815057847142,Ohio,M,Blue,Winter,4.9,No,Express,25,Cash,No
59,Female,Socks,Clothing,39.42270725091163,Illinois,M,Indigo,Winter,4.7,No,Express,48,PayPal,No
35,Female,Socks,Clothing,36.6745179887255,Nevada,XL,Magenta,Spring,4.4,No,Standard,30,Credit Card,No
58,Female,Shoes,Footwear,126.10885602210992,Texas,M,Lavender,Winter,3.1,No,Next Day Air,34,PayPal,No
58,Female,Belt,Accessories,68.40397418393208,Nevada,S,Orange,Summer,2.6,No,Free Shipping,34,PayPal,No
46,Female,Sweater,Clothing,22.68592994495586,Oklahoma,M,Cyan,Spring,3.9,No,Store Pickup,14,Cash,No
43,Female,Pants,Clothing,89.59195724752072,Alabama,XL,Green,Summer,2.6,No,2-Day Shipping,2,Debit Card,No
39,Female,Scarf,Accessories,110.08115542231816,South Dakota,M,White,Summer,4.0,No,Store Pickup,41,PayPal,No
59,Female,Skirt,Clothing,68.76593859487484,Texas,M,Blue,Spring,4.9,No,Store Pickup,3,Credit Card,No
59,Female,Dress,Clothing,70.60062958328164,Montana,M,Black,Summer,3.3,No,2-Day Shipping,18,Bank Transfer,No
59,Female,Hat,Accessories,6.9523291078163965,Wyoming,S,Red,Fall,3.0,No,Express,1,Debit Card,No
45,Female,Handbag,Accessories,74.52911291005871,New York,L,Red,Winter,2.7,No,Next Day Air,5,PayPal,No
27,Female,Pants,Clothing,37.77013555116281,Oregon,L,Gold,Winter,3.1,No,Free Shipping,41,Bank Transfer,No
24,Female,T-shirt,Clothing,124.06839656857998,California,M,Red,Fall,4.8,No,Next Day Air,5,Credit Card,No
47,Female,Jacket,Outerwear,17.39759812067099,North Carolina,L,Purple,Spring,2.9,No,Express,10,Debit Card,No
70,Female,Scarf,Accessories,74.76666036137647,Kentucky,L,White,Spring,4.5,No,2-Day Shipping,20,Venmo,No
58,Female,Hat,Accessories,18.445321878309887,Hawaii,XL,Magenta,Fall,4.6,No,Free Shipping,11,Cash,No
45,Female,Jacket,Outerwear,61.23922252155848,Illinois,L,Pink,Winter,5.0,No,Express,4,Venmo,No
24,Female,Skirt,Clothing,91.37062690296074,West Virginia,L,Black,Spring,4.3,No,2-Day Shipping,38,Credit Card,No
67,Female,Handbag,Accessories,11.24382686929841,South Carolina,XL,White,Spring,4.9,No,Next Day Air,19,Credit Card,No
31,Female,Backpack,Accessories,75.53930772176375,Montana,M,Maroon,Summer,4.0,No,2-Day Shipping,16,Venmo,No
52,Female,Coat,Outerwear,88.76046962203417,North Dakota,L,Black,Spring,3.1,No,Free Shipping,2,PayPal,No
29,Female,Belt,Accessories,26.859567042855687,New Mexico,L,Olive,Fall,2.6,No,2-Day Shipping,11,Cash,No
